valor_original,valor_normalizado,codigo_dane,metodo,confianza,revisado
SALAMINA - MAGDALENA,SALAMINA MAGDALENA,47675,exact,97.00,True
SALAMINA CALDAS,SALAMINA CALDAS,17653,exact,97.00,True
SALAMINA MAGDALENA,SALAMINA MAGDALENA,47675,exact,97.00,True
SALDAÑA,SALDANA,73671,exact,100.00,True
SALDAÑA - TOLIMA,SALDANA TOLIMA,73671,exact,99.00,True
SALDAÑA TOLIMA,SALDANA TOLIMA,73671,exact,99.00,True
SALENTO,SALENTO,63690,exact,100.00,True
SALENTO  QUINDIO,SALENTO QUINDIO,63690,exact,99.00,True
SALENTO - QUINDIO,SALENTO QUINDIO,63690,exact,99.00,True
SALENTO QUINDIO,SALENTO QUINDIO,63690,exact,99.00,True
SALGAR,SALGAR,5642,exact,100.00,True
SALGAR - ANTIOQUIA,SALGAR ANTIOQUIA,5642,exact,99.00,True
SALGAR ANTIOQUIA,SALGAR ANTIOQUIA,5642,exact,99.00,True
SALGAR CUNDINAMARCA,SALGAR CUNDINAMARCA,5642,exact,99.00,True
SAMACA,SAMACA,15646,exact,100.00,True
SAMACA - BOYACA,SAMACA BOYACA,15646,exact,99.00,True
SAMACA BOYACA,SAMACA BOYACA,15646,exact,99.00,True
SAMANA,SAMANA,17662,exact,100.00,True
SAMANIEGO NARIÑO,SAMANIEGO NARINO,52678,exact,99.00,True
SAMANÁ CALDAS,SAMANA CALDAS,17662,exact,99.00,True
SAMPUES,SAMPUES,70670,exact,100.00,True
SAMPUES-SUCRE,SAMPUES SUCRE,70670,exact,99.00,True
SAMPUÉS - SUCRE,SAMPUES SUCRE,70670,exact,99.00,True
SAN ALBERTO,SAN ALBERTO,20710,exact,100.00,True
SAN ANDRÉS  DE SOTAVENTO,SAN ANDRES DE SOTAVENTO,23670,exact,100.00,True
SAN ANDRÉS DE SOTAVENTO,SAN ANDRES DE SOTAVENTO,23670,exact,100.00,True
SAN ANDRÉS DE SOTAVENTO-CÓRDOBA,SAN ANDRES DE SOTAVENTO CORDOBA,23670,exact,99.00,True
SAN ANTERO - CÓRDOBA,SAN ANTERO CORDOBA,23672,exact,99.00,True
SAN ANTERO CÓRDOBA,SAN ANTERO CORDOBA,23672,exact,99.00,True
SAN ANTONIO,SAN ANTONIO,73675,exact,100.00,True
SAN ANTONIO - TOLIMA,SAN ANTONIO TOLIMA,73675,exact,99.00,True
SAN ANTONIO DEL TEQUENDAMA,SAN ANTONIO DEL TEQUENDAMA,25645,exact,100.00,True
SAN ANTONIO TOLIMA,SAN ANTONIO TOLIMA,73675,exact,99.00,True
SAN BENITO ABAD SUCRE,SAN BENITO ABAD SUCRE,70678,exact,99.00,True
SAN BERNARDO ( CUNDINAMARCA ),SAN BERNARDO CUNDINAMARCA,25649,exact,97.00,True
SAN BERNARDO CUNDINAMARCA,SAN BERNARDO CUNDINAMARCA,25649,exact,97.00,True
SAN BERNARDO DEL VIENTO,SAN BERNARDO DEL VIENTO,23675,exact,100.00,True
SAN BERNARDO NARIÑO,SAN BERNARDO NARINO,52685,exact,97.00,True
SAN BERNARDO- NARIÑO,SAN BERNARDO NARINO,52685,exact,97.00,True
SAN CALIXTO NORTE DE SANTANDER,SAN CALIXTO NORTE DE SANTANDER,54670,exact,99.00,True
SAN CARLOS - CORDOBA,SAN CARLOS CORDOBA,23678,exact,97.00,True
SAN CARLOS-CORDOBA,SAN CARLOS CORDOBA,23678,exact,97.00,True
SAN CAYETANO CUNDINAMARCA,SAN CAYETANO CUNDINAMARCA,25653,exact,97.00,True
SAN DIEGO,SAN DIEGO,20750,exact,100.00,True
SAN DIEGO  CESAR,SAN DIEGO CESAR,20750,exact,99.00,True
SAN DIEGO ( CESAR ),SAN DIEGO CESAR,20750,exact,99.00,True
SAN DIEGO - CESAR,SAN DIEGO CESAR,20750,exact,99.00,True
SAN DIEGO CESAR,SAN DIEGO CESAR,20750,exact,99.00,True
SAN ESTANISLAO,SAN ESTANISLAO,13647,exact,100.00,True
SAN FRANCISCO PUTUMAYO,SAN FRANCISCO PUTUMAYO,86755,exact,97.00,True
"SAN GIL , SANTANDER",SAN GIL SANTANDER,68679,exact,99.00,True
SAN GIL - SANTANDER .,SAN GIL SANTANDER,68679,exact,99.00,True
SAN GIL SANTANDER,SAN GIL SANTANDER,68679,exact,99.00,True
"SAN GIL, SANTANDER",SAN GIL SANTANDER,68679,exact,99.00,True
SAN GIL-SANTANDER,SAN GIL SANTANDER,68679,exact,99.00,True
SAN JERONIMO,SAN JERONIMO,5656,exact,100.00,True
"SAN JERONIMO , ANTIOQUIA",SAN JERONIMO ANTIOQUIA,5656,exact,99.00,True
SAN JERONIMO ANTIOQUIA,SAN JERONIMO ANTIOQUIA,5656,exact,99.00,True
SAN JERÓNIMO - ANTIOQUIA,SAN JERONIMO ANTIOQUIA,5656,exact,99.00,True
SAN JOAQUIN SANTANDER,SAN JOAQUIN SANTANDER,68682,exact,99.00,True
SAN JOSE,SAN JOSE,17665,exact,100.00,True
SAN JOSE CALDAS,SAN JOSE CALDAS,17665,exact,99.00,True
SAN JOSE DE CUCUTA NORTE DE SANTANDER,SAN JOSE DE CUCUTA NORTE DE SANTANDER,54001,exact,99.00,True
SAN JOSE DEL GUAVIARE,SAN JOSE DEL GUAVIARE,95001,exact,100.00,True
SAN JOSE DEL GUAVIARE - GUAVIARE,SAN JOSE DEL GUAVIARE GUAVIARE,95001,exact,99.00,True
SAN JOSE DEL GUAVIARE GUAVIARE,SAN JOSE DEL GUAVIARE GUAVIARE,95001,exact,99.00,True
SAN JOSE GUAVIARE,SAN JOSE GUAVIARE,17665,exact,99.00,True
SAN JOSE-CALDAS,SAN JOSE CALDAS,17665,exact,99.00,True
SAN JOSÉ DEL GUAVIARE,SAN JOSE DEL GUAVIARE,95001,exact,100.00,True
SAN JUAN  DEL CESAR,SAN JUAN DEL CESAR,44650,exact,100.00,True
SAN JUAN  NEPOMUCENO,SAN JUAN NEPOMUCENO,13657,exact,100.00,True
SAN JUAN DE ARAMA META,SAN JUAN DE ARAMA META,50683,exact,99.00,True
SAN JUAN DE BETULIA,SAN JUAN DE BETULIA,70702,exact,100.00,True
SAN JUAN DE BETULIA-SUCRE,SAN JUAN DE BETULIA SUCRE,70702,exact,99.00,True
SAN JUAN DE URABA,SAN JUAN DE URABA,5659,exact,100.00,True
SAN JUAN NEPOMUCENO - BOLIVAR,SAN JUAN NEPOMUCENO BOLIVAR,13657,exact,99.00,True
SAN JUANITO META,SAN JUANITO META,50686,exact,99.00,True
SAN LUIS  DE PALENQUE  CASANARE,SAN LUIS DE PALENQUE CASANARE,85325,exact,99.00,True
SAN LUIS ANTIOQUIA,SAN LUIS ANTIOQUIA,5660,exact,97.00,True
SAN LUIS DE GACENO,SAN LUIS DE GACENO,15667,exact,100.00,True
SAN LUIS DE GACENO-BOYACA,SAN LUIS DE GACENO BOYACA,15667,exact,99.00,True
SAN LUIS DE PALENQUE - CASANARE,SAN LUIS DE PALENQUE CASANARE,85325,exact,99.00,True
SAN LUIS DE SINCÉ,SAN LUIS DE SINCE,70742,exact,100.00,True
SAN LUIS TOLIMA,SAN LUIS TOLIMA,73678,exact,97.00,True
"SAN LUIS,  ANTIOQUIA",SAN LUIS ANTIOQUIA,5660,exact,97.00,True
"SAN LUIS, ANTIOQUIA",SAN LUIS ANTIOQUIA,5660,exact,97.00,True
SAN MARCOS - SUCRE,SAN MARCOS SUCRE,70708,exact,99.00,True
SAN MARCOS - SUCRE .,SAN MARCOS SUCRE,70708,exact,99.00,True
SAN MARCOS SUCRE,SAN MARCOS SUCRE,70708,exact,99.00,True
"SAN MARCOS, SUCRE",SAN MARCOS SUCRE,70708,exact,99.00,True
"SAN MARCOS,SUCRE",SAN MARCOS SUCRE,70708,exact,99.00,True
SAN MARCOS-SUCRE,SAN MARCOS SUCRE,70708,exact,99.00,True
SAN MARTIN CESAR,SAN MARTIN CESAR,20770,exact,97.00,True
SAN MARTIN DE LOBA BOLIVAR,SAN MARTIN DE LOBA BOLIVAR,13667,exact,99.00,True
SAN MARTIN META,SAN MARTIN META,50689,exact,97.00,True
SAN MARTIN-META,SAN MARTIN META,50689,exact,97.00,True
"SAN MARTÍN , CESAR",SAN MARTIN CESAR,20770,exact,97.00,True
SAN MATEO,SAN MATEO,15673,exact,100.00,True
SAN MATEO - BOYACA,SAN MATEO BOYACA,15673,exact,99.00,True
SAN MATEO BOYACA,SAN MATEO BOYACA,15673,exact,99.00,True
SAN MIGUEL DE SEMA,SAN MIGUEL DE SEMA,15676,exact,100.00,True
SAN MIGUEL DE SEMA - BOYACÁ,SAN MIGUEL DE SEMA BOYACA,15676,exact,99.00,True
SAN MIGUEL DE SEMA BOYACÁ,SAN MIGUEL DE SEMA BOYACA,15676,exact,99.00,True
SAN MIGUEL DE SEMA- BOYACA,SAN MIGUEL DE SEMA BOYACA,15676,exact,99.00,True
SAN MIGUEL PUTUMAYO,SAN MIGUEL PUTUMAYO,86757,exact,97.00,True
SAN ONOFRE - SUCRE,SAN ONOFRE SUCRE,70713,exact,99.00,True
SAN ONOFRE SUCRE,SAN ONOFRE SUCRE,70713,exact,99.00,True
SAN PEDRO - SUCRE,SAN PEDRO SUCRE,70717,exact,97.00,True
SAN PEDRO DE LOS MILAGROS,SAN PEDRO DE LOS MILAGROS,5664,exact,100.00,True
"SAN PEDRO DE LOS MILAGROS , ANTIOQUIA",SAN PEDRO DE LOS MILAGROS ANTIOQUIA,5664,exact,99.00,True
SAN PEDRO DE LOS MILAGROS ANTIOQUIA,SAN PEDRO DE LOS MILAGROS ANTIOQUIA,5664,exact,99.00,True
SAN PEDRO DE URABA,SAN PEDRO DE URABA,5665,exact,100.00,True
SAN PEDRO VALLE DEL CAUCA,SAN PEDRO VALLE DEL CAUCA,76670,exact,97.00,True
"SAN PEDRO, VALLE DEL CAUCA",SAN PEDRO VALLE DEL CAUCA,76670,exact,97.00,True
SAN PELAYO CORDOBA,SAN PELAYO CORDOBA,23686,exact,99.00,True
SAN PELAYO-CORDOBA,SAN PELAYO CORDOBA,23686,exact,99.00,True
SAN RAFAEL ANTIOQUIA,SAN RAFAEL ANTIOQUIA,5667,exact,99.00,True
SAN ROQUE  ANTIOQUIA,SAN ROQUE ANTIOQUIA,5670,exact,99.00,True
SAN SEBASTIAN DE MARIQUITA,SAN SEBASTIAN DE MARIQUITA,73443,exact,100.00,True
SAN SEBASTIÁN,SAN SEBASTIAN,19693,exact,100.00,True
SAN SEBASTIÁN DE BUENAVISTA  MAGDALENA,SAN SEBASTIAN DE BUENAVISTA MAGDALENA,47692,exact,99.00,True
SAN SEBASTIÁN DE BUENAVISTA MAGDALENA,SAN SEBASTIAN DE BUENAVISTA MAGDALENA,47692,exact,99.00,True
SAN VICENTE DE CHUCURÍ ( SANTANDER ),SAN VICENTE DE CHUCURI SANTANDER,68689,exact,99.00,True
SAN VICENTE DEL CAGUAN,SAN VICENTE DEL CAGUAN,18753,exact,100.00,True
SAN VICENTE DEL CAGUAN-CAQUETA,SAN VICENTE DEL CAGUAN CAQUETA,18753,exact,99.00,True
"SAN VICENTE DEL CAGUÁN , CAQUETA",SAN VICENTE DEL CAGUAN CAQUETA,18753,exact,99.00,True
SAN VICENTE FERRER,SAN VICENTE FERRER,5674,exact,100.00,True
SAN VICENTE FERRER ANTIOQUIA,SAN VICENTE FERRER ANTIOQUIA,5674,exact,99.00,True
SANDONÁ NARIÑO,SANDONA NARINO,52683,exact,99.00,True
SANTA  ANA MAGDALENA,SANTA ANA MAGDALENA,47707,exact,99.00,True
SANTA  MARTA,SANTA MARTA,47001,exact,100.00,True
SANTA  MARTA - MAGDALENA,SANTA MARTA MAGDALENA,47001,exact,99.00,True
SANTA  ROSA DE CABAL,SANTA ROSA DE CABAL,66682,exact,100.00,True
SANTA  ROSA DE VITERBO,SANTA ROSA DE VITERBO,15693,exact,100.00,True
SANTA ANA,SANTA ANA,47707,exact,100.00,True
SANTA ANA - MAGDALENA,SANTA ANA MAGDALENA,47707,exact,99.00,True
SANTA ANA MAGDALENA,SANTA ANA MAGDALENA,47707,exact,99.00,True
SANTA ANA-MAGDALENA,SANTA ANA MAGDALENA,47707,exact,99.00,True
SANTA BARBARA - SANTANDER,SANTA BARBARA SANTANDER,68705,exact,97.00,True
SANTA BARBARA DE PINTO,SANTA BARBARA DE PINTO,47720,exact,100.00,True
SANTA BARBARA DE PINTO - MAGDALENA,SANTA BARBARA DE PINTO MAGDALENA,47720,exact,99.00,True
SANTA BARBARA DE PINTO MAGDALENA,SANTA BARBARA DE PINTO MAGDALENA,47720,exact,99.00,True
SANTA BARBARA DE PINTO – MAGDALENA,SANTA BARBARA DE PINTO MAGDALENA,47720,exact,99.00,True
SANTA BARBARA DE PINTO – MAGDALENA .,SANTA BARBARA DE PINTO MAGDALENA,47720,exact,99.00,True
SANTA BARBARA SANTANDER,SANTA BARBARA SANTANDER,68705,exact,97.00,True
SANTA BÁRBARA ANTIOQUIA,SANTA BARBARA ANTIOQUIA,5679,exact,97.00,True
SANTA CATALINA BOLIVAR,SANTA CATALINA BOLIVAR,13673,exact,99.00,True
SANTA HELENA DEL OPON SANTANDER,SANTA HELENA DEL OPON SANTANDER,68720,exact,99.00,True
SANTA ISABEL - TOLIMA,SANTA ISABEL TOLIMA,73686,exact,99.00,True
SANTA ISABEL TOLIMA,SANTA ISABEL TOLIMA,73686,exact,99.00,True
SANTA LUCIA,SANTA LUCIA,8675,exact,100.00,True
SANTA LUCIA ATLANTICO,SANTA LUCIA ATLANTICO,8675,exact,99.00,True
SANTA LUCIA- ATLANTICO,SANTA LUCIA ATLANTICO,8675,exact,99.00,True
SANTA LUCÍA - ATLÁNTICO,SANTA LUCIA ATLANTICO,8675,exact,99.00,True
SANTA MARIA - HUILA,SANTA MARIA HUILA,41676,exact,97.00,True
SANTA MARIA BOYACA,SANTA MARIA BOYACA,15690,exact,97.00,True
SANTA MARIA HUILA,SANTA MARIA HUILA,41676,exact,97.00,True
SANTA MARTA  HUILA,SANTA MARTA HUILA,47001,exact,99.00,True
SANTA MARTA - MAGDALENA,SANTA MARTA MAGDALENA,47001,exact,99.00,True
SANTA MARTA - MAGDALENA .,SANTA MARTA MAGDALENA,47001,exact,99.00,True
SANTA MARTA magdalena,SANTA MARTA MAGDALENA,47001,exact,99.00,True
SANTA MARTA – MAGDALENA,SANTA MARTA MAGDALENA,47001,exact,99.00,True
"SANTA MARTA, MAGDALENA",SANTA MARTA MAGDALENA,47001,exact,99.00,True
SANTA MARTA- MAGDALENA,SANTA MARTA MAGDALENA,47001,exact,99.00,True
SANTA MARTA.,SANTA MARTA,47001,exact,100.00,True
SANTA ROSA   DE CABAL,SANTA ROSA DE CABAL,66682,exact,100.00,True
SANTA ROSA  DE CABAL,SANTA ROSA DE CABAL,66682,exact,100.00,True
SANTA ROSA  DEL SUR,SANTA ROSA DEL SUR,13688,exact,100.00,True
SANTA ROSA BOLIVAR,SANTA ROSA BOLIVAR,13683,exact,97.00,True
SANTA ROSA CAUCA,SANTA ROSA CAUCA,19701,exact,97.00,True
"SANTA ROSA DE CABAL , RISARALDA",SANTA ROSA DE CABAL RISARALDA,66682,exact,99.00,True
SANTA ROSA DE CABAL -,SANTA ROSA DE CABAL,66682,exact,100.00,True
SANTA ROSA DE CABAL - RISARALDA,SANTA ROSA DE CABAL RISARALDA,66682,exact,99.00,True
SANTA ROSA DE CABAL - – RISARALDA,SANTA ROSA DE CABAL RISARALDA,66682,exact,99.00,True
SANTA ROSA DE CABAL RISARALDA,SANTA ROSA DE CABAL RISARALDA,66682,exact,99.00,True
SANTA ROSA DE CABAL-RISARALDA,SANTA ROSA DE CABAL RISARALDA,66682,exact,99.00,True
SANTA ROSA DE CABAL–RISARALDA,SANTA ROSA DE CABAL RISARALDA,66682,exact,99.00,True
SANTA ROSA DE VITERBO,SANTA ROSA DE VITERBO,15693,exact,100.00,True
SANTA ROSA DE VITERBO BOYACÁ,SANTA ROSA DE VITERBO BOYACA,15693,exact,99.00,True
SANTA ROSA DEL SUR,SANTA ROSA DEL SUR,13688,exact,100.00,True
SANTA ROSA DEL SUR - BOLÍVAR,SANTA ROSA DEL SUR BOLIVAR,13688,exact,99.00,True
SANTA ROSA DEL SUR – BOLÍVAR,SANTA ROSA DEL SUR BOLIVAR,13688,exact,99.00,True
SANTA ROSA DEL SUR- BOLÍVAR,SANTA ROSA DEL SUR BOLIVAR,13688,exact,99.00,True
SANTANA - BOYACÁ,SANTANA BOYACA,15686,exact,99.00,True
SANTANDER DE QUILICHAO,SANTANDER DE QUILICHAO,19698,exact,100.00,True
SANTIAGO DE CALI - VALLE DEL CAUCA,SANTIAGO DE CALI VALLE DEL CAUCA,76001,exact,99.00,True
"SANTIAGO DE CALI, VALLE DEL CAUCA",SANTIAGO DE CALI VALLE DEL CAUCA,76001,exact,99.00,True
SANTIAGO DE TOLU,SANTIAGO DE TOLU,70820,exact,100.00,True
SANTIAGO DE TOLU SUCRE,SANTIAGO DE TOLU SUCRE,70820,exact,99.00,True
SANTIAGO PUTUMAYO,SANTIAGO PUTUMAYO,86760,exact,97.00,True
SANTO DOMINGO ANTIOQUIA,SANTO DOMINGO ANTIOQUIA,5690,exact,99.00,True
SANTO TOMAS,SANTO TOMAS,8685,exact,100.00,True
SANTO TOMÁS - ATLANTICO,SANTO TOMAS ATLANTICO,8685,exact,99.00,True
SANTUARIO,SANTUARIO,66687,exact,100.00,True
SANTUARIO - RISARALDA,SANTUARIO RISARALDA,66687,exact,99.00,True
SANTUARIO RISARALDA,SANTUARIO RISARALDA,66687,exact,99.00,True
SANTUARIO-ANTIOQUIA,SANTUARIO ANTIOQUIA,66687,exact,99.00,True
SARAVENA,SARAVENA,81736,exact,100.00,True
SARAVENA ARAUCA,SARAVENA ARAUCA,81736,exact,99.00,True
SARAVENA-ARAUCA,SARAVENA ARAUCA,81736,exact,99.00,True
SASAIMA,SASAIMA,25718,exact,100.00,True
SATIVASUR,SATIVASUR,15723,exact,100.00,True
SEGOVIA - ANTIOQUIA,SEGOVIA ANTIOQUIA,5736,exact,99.00,True
SEGOVIA ANTIOQUIA,SEGOVIA ANTIOQUIA,5736,exact,99.00,True
SESQUILE,SESQUILE,25736,exact,100.00,True
SESQUILE-CUNDINAMARCA,SESQUILE CUNDINAMARCA,25736,exact,99.00,True
SESQUILÉ CUNDINAMARCA,SESQUILE CUNDINAMARCA,25736,exact,99.00,True
SEVILLA,SEVILLA,76736,exact,100.00,True
"SEVILLA , VALLE DEL CAUCA",SEVILLA VALLE DEL CAUCA,76736,exact,99.00,True
SEVILLA VALLE DEL CAUCA,SEVILLA VALLE DEL CAUCA,76736,exact,99.00,True
"SEVILLA, VALLE DEL CAUCA",SEVILLA VALLE DEL CAUCA,76736,exact,99.00,True
SEVILLA-VALLE DEL CAUCA,SEVILLA VALLE DEL CAUCA,76736,exact,99.00,True
SIBATE,SIBATE,25740,exact,100.00,True
SIBATE CUNDINAMARCA,SIBATE CUNDINAMARCA,25740,exact,99.00,True
SIBATÉ - CUNDINAMARCA,SIBATE CUNDINAMARCA,25740,exact,99.00,True
SIBUNDOY - PUTUMAYO,SIBUNDOY PUTUMAYO,86749,exact,99.00,True
SIBUNDOY PUTUMAYO,SIBUNDOY PUTUMAYO,86749,exact,99.00,True
SIBUNDOY – PUTUMAYO,SIBUNDOY PUTUMAYO,86749,exact,99.00,True
SILOS,SILOS,54743,exact,100.00,True
SILVANIA,SILVANIA,25743,exact,100.00,True
SILVANIA  CUNDINAMARCA,SILVANIA CUNDINAMARCA,25743,exact,99.00,True
SILVANIA - CUNDINAMARCA,SILVANIA CUNDINAMARCA,25743,exact,99.00,True
SILVANIA CUNDINAMARCA,SILVANIA CUNDINAMARCA,25743,exact,99.00,True
SILVANIA-CUNDINAMARCA,SILVANIA CUNDINAMARCA,25743,exact,99.00,True
SILVIA CAUCA,SILVIA CAUCA,19743,exact,99.00,True
SIMACOTA - SANTANDER,SIMACOTA SANTANDER,68745,exact,99.00,True
SIMACOTA SANTANDER,SIMACOTA SANTANDER,68745,exact,99.00,True
SIMIJACA CUNDINAMARCA,SIMIJACA CUNDINAMARCA,25745,exact,99.00,True
SIMITI  BOLIVAR,SIMITI BOLIVAR,13744,exact,99.00,True
SIMITI- BOLIVAR,SIMITI BOLIVAR,13744,exact,99.00,True
SIMITI-BOLIVAR,SIMITI BOLIVAR,13744,exact,99.00,True
SIMITÍ - BOLÍVAR,SIMITI BOLIVAR,13744,exact,99.00,True
SIMITÍ BOLÍVAR,SIMITI BOLIVAR,13744,exact,99.00,True
SINCELEJO,SINCELEJO,70001,exact,100.00,True
SINCELEJO - SUCRE,SINCELEJO SUCRE,70001,exact,99.00,True
SINCELEJO SUCRE,SINCELEJO SUCRE,70001,exact,99.00,True
SINCELEJO – SUCRE,SINCELEJO SUCRE,70001,exact,99.00,True
SINCELEJO- SUCRE,SINCELEJO SUCRE,70001,exact,99.00,True
SITIONUEVO,SITIONUEVO,47745,exact,100.00,True
SITIONUEVO - MAGDALENA,SITIONUEVO MAGDALENA,47745,exact,99.00,True
SITIONUEVO MAGDALENA,SITIONUEVO MAGDALENA,47745,exact,99.00,True
SITIONUEVO-MAGDALENA,SITIONUEVO MAGDALENA,47745,exact,99.00,True
SOACHA,SOACHA,25754,exact,100.00,True
SOACHA  BOYACA,SOACHA BOYACA,25754,exact,99.00,True
SOACHA - CUNDINAMARCA,SOACHA CUNDINAMARCA,25754,exact,99.00,True
SOACHA CUNDINAMARCA,SOACHA CUNDINAMARCA,25754,exact,99.00,True
SOACHA – - CUNDINAMARCA,SOACHA CUNDINAMARCA,25754,exact,99.00,True
SOACHA – CUNDINAMARCA,SOACHA CUNDINAMARCA,25754,exact,99.00,True
"SOACHA, CUNDINAMARCA",SOACHA CUNDINAMARCA,25754,exact,99.00,True
SOATA,SOATA,15753,exact,100.00,True
SOATA - BOYACÁ,SOATA BOYACA,15753,exact,99.00,True
SOATA BOYACÁ,SOATA BOYACA,15753,exact,99.00,True
"SOCHA , CUNDINAMARCA",SOCHA CUNDINAMARCA,15757,exact,99.00,True
"SOCHA ,BOYACA",SOCHA BOYACA,15757,exact,99.00,True
SOCHA - BOYACÁ,SOCHA BOYACA,15757,exact,99.00,True
SOCHA BOYACA,SOCHA BOYACA,15757,exact,99.00,True
"SOCHA, BOYACA",SOCHA BOYACA,15757,exact,99.00,True
SOCORRO,SOCORRO,68755,exact,100.00,True
SOCORRO  SANTANDER,SOCORRO SANTANDER,68755,exact,99.00,True
"SOCORRO , SANTANDER",SOCORRO SANTANDER,68755,exact,99.00,True
"SOCORRO ,SANTANDER",SOCORRO SANTANDER,68755,exact,99.00,True
SOCORRO - SANTANDER,SOCORRO SANTANDER,68755,exact,99.00,True
SOCORRO -SANTANDER,SOCORRO SANTANDER,68755,exact,99.00,True
SOCORRO SANTANDER,SOCORRO SANTANDER,68755,exact,99.00,True
"SOCORRO, SANTANDER",SOCORRO SANTANDER,68755,exact,99.00,True
SOCORRO- SANTANDER,SOCORRO SANTANDER,68755,exact,99.00,True
SOCORRO-SANTANDER,SOCORRO SANTANDER,68755,exact,99.00,True
SOGAMOSO,SOGAMOSO,15759,exact,100.00,True
SOGAMOSO-BOYACA,SOGAMOSO BOYACA,15759,exact,99.00,True
SOGAMOSO.,SOGAMOSO,15759,exact,100.00,True
SOLANO CAQUETA,SOLANO CAQUETA,18756,exact,99.00,True
SOLEDAD  ATLANTICO,SOLEDAD ATLANTICO,8758,exact,99.00,True
SOLEDAD  ATLÁNTICO,SOLEDAD ATLANTICO,8758,exact,99.00,True
SOLEDAD ATLANTICO,SOLEDAD ATLANTICO,8758,exact,99.00,True
SOLEDAD ATLÁNTICO,SOLEDAD ATLANTICO,8758,exact,99.00,True
SOLEDAD CESAR,SOLEDAD CESAR,8758,exact,99.00,True
SOLEDAD CORDOBA,SOLEDAD CORDOBA,8758,exact,99.00,True
"SOLEDAD, ATLANTICO",SOLEDAD ATLANTICO,8758,exact,99.00,True
SOLITA,SOLITA,18785,exact,100.00,True
SOMONDOCO,SOMONDOCO,15761,exact,100.00,True
SOMONDOCO BOYACÁ,SOMONDOCO BOYACA,15761,exact,99.00,True
SONSON ANTIOQUIA,SONSON ANTIOQUIA,5756,exact,99.00,True
SONSÓN - ANTIOQUIA,SONSON ANTIOQUIA,5756,exact,99.00,True
SOPLAVIENTO,SOPLAVIENTO,13760,exact,100.00,True
SOPLAVIENTO  BOLIVAR,SOPLAVIENTO BOLIVAR,13760,exact,99.00,True
SOPLAVIENTO - BOLÍVAR,SOPLAVIENTO BOLIVAR,13760,exact,99.00,True
SOPLAVIENTO BOLÍVAR,SOPLAVIENTO BOLIVAR,13760,exact,99.00,True
SOPÓ - CUNDINAMARCA,SOPO CUNDINAMARCA,25758,exact,99.00,True
SORA - BOYACÁ,SORA BOYACA,15762,exact,99.00,True
SORA BOYACÁ,SORA BOYACA,15762,exact,99.00,True
SORACA BOYACA,SORACA BOYACA,15764,exact,99.00,True
SORACÁ - BOYACÁ,SORACA BOYACA,15764,exact,99.00,True
SORACÁ-BOYACA,SORACA BOYACA,15764,exact,99.00,True
SOTAQUIRA,SOTAQUIRA,15763,exact,100.00,True
SOTAQUIRÁ BOYACÁ,SOTAQUIRA BOYACA,15763,exact,99.00,True
SOTAQUIRÁ-BOYACA,SOTAQUIRA BOYACA,15763,exact,99.00,True
SUAITA SANTANDER,SUAITA SANTANDER,68770,exact,99.00,True
SUAN,SUAN,8770,exact,100.00,True
SUAN ATLÁNTICO,SUAN ATLANTICO,8770,exact,99.00,True
SUAN-ATLANTICO,SUAN ATLANTICO,8770,exact,99.00,True
SUAREZ CAUCA,SUAREZ CAUCA,19780,exact,97.00,True
SUAZA,SUAZA,41770,exact,100.00,True
SUAZA - HUILA,SUAZA HUILA,41770,exact,99.00,True
SUAZA HUILA,SUAZA HUILA,41770,exact,99.00,True
SUBACHOQUE,SUBACHOQUE,25769,exact,100.00,True
SUBACHOQUE - CUNDINAMARCA,SUBACHOQUE CUNDINAMARCA,25769,exact,99.00,True
"SUBACHOQUE, CUNDINAMARCA",SUBACHOQUE CUNDINAMARCA,25769,exact,99.00,True
SUCRE SUCRE,SUCRE SUCRE,70771,exact,97.00,True
SUESCA,SUESCA,25772,exact,100.00,True
SUESCA - CUNDINAMARCA,SUESCA CUNDINAMARCA,25772,exact,99.00,True
SUESCA CUNDINAMARCA,SUESCA CUNDINAMARCA,25772,exact,99.00,True
SUPATÁ CUNDINAMARCA,SUPATA CUNDINAMARCA,25777,exact,99.00,True
SUPIA,SUPIA,17777,exact,100.00,True
SUPIA - CALDAS,SUPIA CALDAS,17777,exact,99.00,True
SUPIA CALDAS,SUPIA CALDAS,17777,exact,99.00,True
SURATÁ,SURATA,68780,exact,100.00,True
SUSA - CUNDINAMARCA,SUSA CUNDINAMARCA,25779,exact,99.00,True
SUSA-CUNDINAMARCA,SUSA CUNDINAMARCA,25779,exact,99.00,True
SUSACÓN,SUSACON,15774,exact,100.00,True
SUSACÓN BOYACÁ,SUSACON BOYACA,15774,exact,99.00,True
SUTAMARCHAN,SUTAMARCHAN,15776,exact,100.00,True
SUTAMARCHÁN - BOYACÁ,SUTAMARCHAN BOYACA,15776,exact,99.00,True
SUTATAUSA,SUTATAUSA,25781,exact,100.00,True
SUÁREZ - TOLIMA,SUAREZ TOLIMA,73770,exact,97.00,True
Sabana de Torres,SABANA DE TORRES,68655,exact,100.00,True
"Sabana de Torres , Santander",SABANA DE TORRES SANTANDER,68655,exact,99.00,True
Sabanagrande,SABANAGRANDE,8634,exact,100.00,True
Sabanagrande  Atlántico,SABANAGRANDE ATLANTICO,8634,exact,99.00,True
"Sabanagrande , Atlántico",SABANAGRANDE ATLANTICO,8634,exact,99.00,True
