valor_original,valor_normalizado,raw_norm,stripped,codigo_dane_sugerido,nombre_dane_sugerido,departamento_sugerido,metodo_nuevo,confianza_nueva,estado_revision,motivo,top_1_codigo,top_1_nombre,top_1_departamento,top_1_score_nuevo,top_2_codigo,top_2_nombre,top_2_departamento,top_2_score_nuevo,top_3_codigo,top_3_nombre,top_3_departamento,top_3_score_nuevo
"Medina , Cundinamarca",MEDINA CUNDINAMARCA,MEDINA CUNDINAMARCA,MEDINA,25438,MEDINA,CUNDINAMARCA,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
"Melgar , Tolima",MELGAR TOLIMA,MELGAR TOLIMA,MELGAR,73449,MELGAR,TOLIMA,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
Mercaderes Cauca,MERCADERES CAUCA,MERCADERES CAUCA,MERCADERES,19450,MERCADERES,CAUCA,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
Mesa Cundinamarca,MESA CUNDINAMARCA,MESA CUNDINAMARCA,MESA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,25386,LA MESA,CUNDINAMARCA,76.73,50330,MESETAS,META,72.73,52354,IMUÉS,NARIÑO,66.67
Mesetas ( Meta ),MESETAS META,MESETAS META,MESETAS,50330,MESETAS,META,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
Miguel Agreda de Mocoa,MIGUEL AGREDA DE MOCOA,MIGUEL AGREDA DE MOCOA,MIGUEL AGREDA DE MOCOA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,23189,CIÉNAGA DE ORO,CÓRDOBA,61.11,15676,SAN MIGUEL DE SEMA,BOYACÁ,60.00,13244,EL CARMEN DE BOLÍVAR,BOLÍVAR,57.14
Miranda,MIRANDA,MIRANDA,MIRANDA,19455,MIRANDA,CAUCA,exact,100.00,AUTO_APROBADO,coincidencia exacta con municipio DANE unico,,,,,,,,,,,,
Mistrató,MISTRATO,MISTRATO,MISTRATO,66456,MISTRATÓ,RISARALDA,exact,100.00,AUTO_APROBADO,coincidencia exacta con municipio DANE unico,,,,,,,,,,,,
"Mitú , Vaupés",MITU VAUPES,MITU VAUPES,MITU,97001,MITÚ,VAUPÉS,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
Mitú -Vaupés,MITU VAUPES,MITU VAUPES,MITU,97001,MITÚ,VAUPÉS,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
Mocoa  VILLAGARZÓN PUTUMAYO,MOCOA VILLAGARZON PUTUMAYO,MOCOA VILLAGARZON PUTUMAYO,MOCOA VILLAGARZON,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,86885,VILLAGARZÓN,PUTUMAYO,82.57,54871,VILLA CARO,NORTE DE SANTANDER,59.26,25873,VILLAPINZÓN,CUNDINAMARCA,57.14
"Mocoa , Putumayo",MOCOA PUTUMAYO,MOCOA PUTUMAYO,MOCOA,86001,MOCOA,PUTUMAYO,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
Mocoa - Putumayo,MOCOA PUTUMAYO,MOCOA PUTUMAYO,MOCOA,86001,MOCOA,PUTUMAYO,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
Mocoa Putumayo,MOCOA PUTUMAYO,MOCOA PUTUMAYO,MOCOA,86001,MOCOA,PUTUMAYO,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
Mocoa Valle del Guamuez,MOCOA VALLE DEL GUAMUEZ,MOCOA VALLE DEL GUAMUEZ,MOCOA VALLE DEL GUAMUEZ,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,86865,VALLE DEL GUAMUEZ,PUTUMAYO,85.00,68855,VALLE DE SAN JOSÉ,SANTANDER,55.00,73854,VALLE DE SAN JUAN,TOLIMA,55.00
Mogotes,MOGOTES,MOGOTES,MOGOTES,68464,MOGOTES,SANTANDER,exact,100.00,AUTO_APROBADO,coincidencia exacta con municipio DANE unico,,,,,,,,,,,,
Molino La Guajira,MOLINO LA GUAJIRA,MOLINO LA GUAJIRA,MOLINO,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,47605,REMOLINO,MAGDALENA,85.71,44110,EL MOLINO,LA GUAJIRA,84.00,23466,MONTELÍBANO,CÓRDOBA,70.59
Momil ( Córdoba ),MOMIL CORDOBA,MOMIL CORDOBA,MOMIL,23464,MOMIL,CÓRDOBA,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
"Momil , Córdoba",MOMIL CORDOBA,MOMIL CORDOBA,MOMIL,23464,MOMIL,CÓRDOBA,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
"Mompox , Bolívar",MOMPOX BOLIVAR,MOMPOX BOLIVAR,MOMPOX,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,25758,SOPÓ,CUNDINAMARCA,60.00,86001,MOCOA,PUTUMAYO,54.55,23464,MOMIL,CÓRDOBA,54.55
Mompox-Bolívar,MOMPOX BOLIVAR,MOMPOX BOLIVAR,MOMPOX,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,25758,SOPÓ,CUNDINAMARCA,60.00,86001,MOCOA,PUTUMAYO,54.55,23464,MOMIL,CÓRDOBA,54.55
Mompós - Bolívar,MOMPOS BOLIVAR,MOMPOS BOLIVAR,MOMPOS,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,68464,MOGOTES,SANTANDER,61.54,23500,MOÑITOS,CÓRDOBA,61.54,25758,SOPÓ,CUNDINAMARCA,60.00
Mongua - Boyacá,MONGUA BOYACA,MONGUA BOYACA,MONGUA,15464,MONGUA,BOYACÁ,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
"Mongua - Boyacá ,",MONGUA BOYACA,MONGUA BOYACA,MONGUA,15464,MONGUA,BOYACÁ,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
Moniquira Boyaca,MONIQUIRA BOYACA,MONIQUIRA BOYACA,MONIQUIRA,15469,MONIQUIRÁ,BOYACÁ,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
"Moniquira, Boyaca",MONIQUIRA BOYACA,MONIQUIRA BOYACA,MONIQUIRA,15469,MONIQUIRÁ,BOYACÁ,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
Moniquirá,MONIQUIRA,MONIQUIRA,MONIQUIRA,15469,MONIQUIRÁ,BOYACÁ,exact,100.00,AUTO_APROBADO,coincidencia exacta con municipio DANE unico,,,,,,,,,,,,
Moniquirá - Boyacá,MONIQUIRA BOYACA,MONIQUIRA BOYACA,MONIQUIRA,15469,MONIQUIRÁ,BOYACÁ,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
"Montelíbano , Córdoba",MONTELIBANO CORDOBA,MONTELIBANO CORDOBA,MONTELIBANO,23466,MONTELÍBANO,CÓRDOBA,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
Montelíbano - Córdoba,MONTELIBANO CORDOBA,MONTELIBANO CORDOBA,MONTELIBANO,23466,MONTELÍBANO,CÓRDOBA,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
Montelíbano -Córdoba,MONTELIBANO CORDOBA,MONTELIBANO CORDOBA,MONTELIBANO,23466,MONTELÍBANO,CÓRDOBA,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
"Montenegro , Quindío",MONTENEGRO QUINDIO,MONTENEGRO QUINDIO,MONTENEGRO,63470,MONTENEGRO,QUINDÍO,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
Monterrey,MONTERREY,MONTERREY,MONTERREY,85162,MONTERREY,CASANARE,exact,100.00,AUTO_APROBADO,coincidencia exacta con municipio DANE unico,,,,,,,,,,,,
Monterrey - Casanare,MONTERREY CASANARE,MONTERREY CASANARE,MONTERREY,85162,MONTERREY,CASANARE,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
Monterrey Casanare,MONTERREY CASANARE,MONTERREY CASANARE,MONTERREY,85162,MONTERREY,CASANARE,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
Montería,MONTERIA,MONTERIA,MONTERIA,23001,MONTERÍA,CÓRDOBA,exact,100.00,AUTO_APROBADO,coincidencia exacta con municipio DANE unico,,,,,,,,,,,,
"Montería ,",MONTERIA,MONTERIA,MONTERIA,23001,MONTERÍA,CÓRDOBA,exact,100.00,AUTO_APROBADO,coincidencia exacta con municipio DANE unico,,,,,,,,,,,,
"Montería , Córdoba",MONTERIA CORDOBA,MONTERIA CORDOBA,MONTERIA,23001,MONTERÍA,CÓRDOBA,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
Montería - Córdoba,MONTERIA CORDOBA,MONTERIA CORDOBA,MONTERIA,23001,MONTERÍA,CÓRDOBA,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
Montería - Córdoba .,MONTERIA CORDOBA,MONTERIA CORDOBA,MONTERIA,23001,MONTERÍA,CÓRDOBA,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
"Montería,",MONTERIA,MONTERIA,MONTERIA,23001,MONTERÍA,CÓRDOBA,exact,100.00,AUTO_APROBADO,coincidencia exacta con municipio DANE unico,,,,,,,,,,,,
Montería-Córdoba,MONTERIA CORDOBA,MONTERIA CORDOBA,MONTERIA,23001,MONTERÍA,CÓRDOBA,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
Morales - Bolívar,MORALES BOLIVAR,MORALES BOLIVAR,MORALES,13473,MORALES,BOLÍVAR,exact,97.00,AUTO_APROBADO,nombre ambiguo resuelto por departamento explicito en el texto,,,,,,,,,,,,
Morales Bolívar,MORALES BOLIVAR,MORALES BOLIVAR,MORALES,13473,MORALES,BOLÍVAR,exact,97.00,AUTO_APROBADO,nombre ambiguo resuelto por departamento explicito en el texto,,,,,,,,,,,,
Morales – Bolívar,MORALES BOLIVAR,MORALES BOLIVAR,MORALES,13473,MORALES,BOLÍVAR,exact,97.00,AUTO_APROBADO,nombre ambiguo resuelto por departamento explicito en el texto,,,,,,,,,,,,
Morelia Caquetá,MORELIA CAQUETA,MORELIA CAQUETA,MORELIA,18479,MORELIA,CAQUETÁ,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
Morroa,MORROA,MORROA,MORROA,70473,MORROA,SUCRE,exact,100.00,AUTO_APROBADO,coincidencia exacta con municipio DANE unico,,,,,,,,,,,,
"Morroa , Sucre",MORROA SUCRE,MORROA SUCRE,MORROA,70473,MORROA,SUCRE,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
Mosquera,MOSQUERA,MOSQUERA,MOSQUERA,,,,,,PENDIENTE,nombre oficial ambiguo sin departamento suficiente,25473,MOSQUERA,CUNDINAMARCA,100.00,52473,MOSQUERA,NARIÑO,100.00,15469,MONIQUIRÁ,BOYACÁ,70.59
"Mosquera , Cundinamarca",MOSQUERA CUNDINAMARCA,MOSQUERA CUNDINAMARCA,MOSQUERA,25473,MOSQUERA,CUNDINAMARCA,exact,97.00,AUTO_APROBADO,nombre ambiguo resuelto por departamento explicito en el texto,,,,,,,,,,,,
"Mosquera , Cundinamarca ,",MOSQUERA CUNDINAMARCA,MOSQUERA CUNDINAMARCA,MOSQUERA,25473,MOSQUERA,CUNDINAMARCA,exact,97.00,AUTO_APROBADO,nombre ambiguo resuelto por departamento explicito en el texto,,,,,,,,,,,,
Mosquera - Cundinamarca,MOSQUERA CUNDINAMARCA,MOSQUERA CUNDINAMARCA,MOSQUERA,25473,MOSQUERA,CUNDINAMARCA,exact,97.00,AUTO_APROBADO,nombre ambiguo resuelto por departamento explicito en el texto,,,,,,,,,,,,
Moñitos,MONITOS,MONITOS,MONITOS,23500,MOÑITOS,CÓRDOBA,exact,100.00,AUTO_APROBADO,coincidencia exacta con municipio DANE unico,,,,,,,,,,,,
Moñitos  Córdoba,MONITOS CORDOBA,MONITOS CORDOBA,MONITOS,23500,MOÑITOS,CÓRDOBA,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
"Moñitos , veintinueve",MONITOS VEINTINUEVE,MONITOS VEINTINUEVE,MONITOS VEINTINUEVE,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,23500,MOÑITOS,CÓRDOBA,53.85,47745,SITIONUEVO,MAGDALENA,48.28,70742,SAN LUIS DE SINCÉ,SUCRE,44.44
Moñitos - Córdoba,MONITOS CORDOBA,MONITOS CORDOBA,MONITOS,23500,MOÑITOS,CÓRDOBA,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
Moñitos-Córdoba,MONITOS CORDOBA,MONITOS CORDOBA,MONITOS,23500,MOÑITOS,CÓRDOBA,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
Municipal Chinú Córdoba,MUNICIPAL CHINU CORDOBA,MUNICIPAL CHINU CORDOBA,MUNICIPAL CHINU,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,23182,CHINÚ,CÓRDOBA,54.00,23815,TUCHÍN,CÓRDOBA,51.62,50325,MAPIRIPÁN,META,50.00
Municipal Susa,MUNICIPAL SUSA,MUNICIPAL SUSA,MUNICIPAL SUSA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,17001,MANIZALES,CALDAS,52.17,15332,GÜICÁN DE LA SIERRA,BOYACÁ,48.48,20175,CHIMICHAGUA,CESAR,48.00
Municipal de Los Santos,MUNICIPAL DE LOS SANTOS,MUNICIPAL DE LOS SANTOS,MUNICIPAL DE LOS SANTOS,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,68418,LOS SANTOS,SANTANDER,60.61,15332,GÜICÁN DE LA SIERRA,BOYACÁ,57.14,68855,VALLE DE SAN JOSÉ,SANTANDER,55.00
Municipal de Villamaría Caldas,MUNICIPAL DE VILLAMARIA CALDAS,MUNICIPAL DE VILLAMARIA CALDAS,MUNICIPAL DE VILLAMARIA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,17873,VILLAMARÍA,CALDAS,64.61,15332,GÜICÁN DE LA SIERRA,BOYACÁ,52.38,8520,PALMAR DE VARELA,ATLÁNTICO,51.28
Municipio de Galapa Atlántico,MUNICIPIO DE GALAPA ATLANTICO,MUNICIPIO DE GALAPA ATLANTICO,GALAPA,8296,GALAPA,ATLÁNTICO,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
Municipio de Guaduas Cundinamarca,MUNICIPIO DE GUADUAS CUNDINAMARCA,MUNICIPIO DE GUADUAS CUNDINAMARCA,GUADUAS,25320,GUADUAS,CUNDINAMARCA,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
Municipio de La Gloria Cesar,MUNICIPIO DE LA GLORIA CESAR,MUNICIPIO DE LA GLORIA CESAR,LA GLORIA,20383,LA GLORIA,CESAR,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
Municipio de Sabana de Torres Santander,MUNICIPIO DE SABANA DE TORRES SANTANDER,MUNICIPIO DE SABANA DE TORRES SANTANDER,SABANA DE TORRES,68655,SABANA DE TORRES,SANTANDER,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
Municipio de Soacha,MUNICIPIO DE SOACHA,MUNICIPIO DE SOACHA,SOACHA,25754,SOACHA,CUNDINAMARCA,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
Municipio de Tulua,MUNICIPIO DE TULUA,MUNICIPIO DE TULUA,TULUA,76834,TULUÁ,VALLE DEL CAUCA,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
Municipio de Turbaco,MUNICIPIO DE TURBACO,MUNICIPIO DE TURBACO,TURBACO,13836,TURBACO,BOLÍVAR,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
Murillo Atlántico,MURILLO ATLANTICO,MURILLO ATLANTICO,MURILLO,73461,MURILLO,TOLIMA,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
Mutatá,MUTATA,MUTATA,MUTATA,5480,MUTATÁ,ANTIOQUIA,exact,100.00,AUTO_APROBADO,coincidencia exacta con municipio DANE unico,,,,,,,,,,,,
Mutiscua,MUTISCUA,MUTISCUA,MUTISCUA,54480,MUTISCUA,NORTE DE SANTANDER,exact,100.00,AUTO_APROBADO,coincidencia exacta con municipio DANE unico,,,,,,,,,,,,
"Mutiscua , N.S.",MUTISCUA N S,MUTISCUA N S,MUTISCUA N S,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,54480,MUTISCUA,NORTE DE SANTANDER,80.00,25851,ÚTICA,CUNDINAMARCA,58.82,15180,CHISCAS,BOYACÁ,52.63
MÁLAGA,MALAGA,MALAGA,MALAGA,68432,MÁLAGA,SANTANDER,exact,100.00,AUTO_APROBADO,coincidencia exacta con municipio DANE unico,,,,,,,,,,,,
"MÁLAGA , SANTANDER",MALAGA SANTANDER,MALAGA SANTANDER,MALAGA,68432,MÁLAGA,SANTANDER,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
MÚLTIPLE BUENAVENTURA VALLE,MULTIPLE BUENAVENTURA VALLE,MULTIPLE BUENAVENTURA VALLE,MULTIPLE BUENAVENTURA VALLE,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,76109,BUENAVENTURA,VALLE DEL CAUCA,61.54,47692,SAN SEBASTIÁN DE BUENAVISTA,MAGDALENA,44.44,15109,BUENAVISTA,BOYACÁ,43.24
MÚLTIPLE DE SOACHA CUNDINAMARCA,MULTIPLE DE SOACHA CUNDINAMARCA,MULTIPLE DE SOACHA CUNDINAMARCA,MULTIPLE DE SOACHA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,73854,VALLE DE SAN JUAN,TOLIMA,57.14,13300,HATILLO DE LOBA,BOLÍVAR,54.55,25754,SOACHA,CUNDINAMARCA,54.00
Málaga  SANTANDER,MALAGA SANTANDER,MALAGA SANTANDER,MALAGA,68432,MÁLAGA,SANTANDER,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
NARIÑO,NARINO,NARINO,,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,5483,NARIÑO,ANTIOQUIA,100.00,25483,NARIÑO,CUNDINAMARCA,100.00,52480,NARIÑO,NARIÑO,100.00
NARIÑO - CUNDINAMARCA,NARINO CUNDINAMARCA,NARINO CUNDINAMARCA,,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,25645,SAN ANTONIO DEL TEQUENDAMA,CUNDINAMARCA,52.89,25483,NARIÑO,CUNDINAMARCA,52.00,52480,NARIÑO,NARIÑO,52.00
NARIÑO -CUNDINAMARCA,NARINO CUNDINAMARCA,NARINO CUNDINAMARCA,,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,25645,SAN ANTONIO DEL TEQUENDAMA,CUNDINAMARCA,52.89,25483,NARIÑO,CUNDINAMARCA,52.00,52480,NARIÑO,NARIÑO,52.00
NARIÑO CUNDINAMARCA,NARINO CUNDINAMARCA,NARINO CUNDINAMARCA,,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,25645,SAN ANTONIO DEL TEQUENDAMA,CUNDINAMARCA,52.89,25483,NARIÑO,CUNDINAMARCA,52.00,52480,NARIÑO,NARIÑO,52.00
NARIÑO PASTO,NARINO PASTO,NARINO PASTO,PASTO,52001,PASTO,NARIÑO,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
NATAGAIMA,NATAGAIMA,NATAGAIMA,NATAGAIMA,73483,NATAGAIMA,TOLIMA,exact,100.00,AUTO_APROBADO,coincidencia exacta con municipio DANE unico,,,,,,,,,,,,
NATAGAIMA - TOLIMA,NATAGAIMA TOLIMA,NATAGAIMA TOLIMA,NATAGAIMA,73483,NATAGAIMA,TOLIMA,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
NECOCLÍ  ANTIOQUIA,NECOCLI ANTIOQUIA,NECOCLI ANTIOQUIA,NECOCLI,5490,NECOCLÍ,ANTIOQUIA,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
NEIRA,NEIRA,NEIRA,NEIRA,17486,NEIRA,CALDAS,exact,100.00,AUTO_APROBADO,coincidencia exacta con municipio DANE unico,,,,,,,,,,,,
"NEIRA , CALDAS",NEIRA CALDAS,NEIRA CALDAS,NEIRA,17486,NEIRA,CALDAS,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
NEIRA - CALDAS,NEIRA CALDAS,NEIRA CALDAS,NEIRA,17486,NEIRA,CALDAS,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
NEIRA CALDAS,NEIRA CALDAS,NEIRA CALDAS,NEIRA,17486,NEIRA,CALDAS,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
NEIRA- CALDAS,NEIRA CALDAS,NEIRA CALDAS,NEIRA,17486,NEIRA,CALDAS,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
NEIVA,NEIVA,NEIVA,NEIVA,41001,NEIVA,HUILA,exact,100.00,AUTO_APROBADO,coincidencia exacta con municipio DANE unico,,,,,,,,,,,,
NEIVA  HUILA,NEIVA HUILA,NEIVA HUILA,NEIVA,41001,NEIVA,HUILA,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
NEIVA - HUILA,NEIVA HUILA,NEIVA HUILA,NEIVA,41001,NEIVA,HUILA,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
NEIVA : 410014189004,NEIVA 410014189004,NEIVA 410014189004,NEIVA 410014189004,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,41001,NEIVA,HUILA,43.48,52405,LEIVA,NARIÑO,34.78,17486,NEIRA,CALDAS,34.78
NEIVA HUILA,NEIVA HUILA,NEIVA HUILA,NEIVA,41001,NEIVA,HUILA,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
"NEIVA, HUILA",NEIVA HUILA,NEIVA HUILA,NEIVA,41001,NEIVA,HUILA,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
NEIVA|,NEIVA,NEIVA,NEIVA,41001,NEIVA,HUILA,exact,100.00,AUTO_APROBADO,coincidencia exacta con municipio DANE unico,,,,,,,,,,,,
NILO,NILO,NILO,NILO,25488,NILO,CUNDINAMARCA,exact,100.00,AUTO_APROBADO,coincidencia exacta con municipio DANE unico,,,,,,,,,,,,
NILO  CUNDINAMARCA,NILO CUNDINAMARCA,NILO CUNDINAMARCA,NILO,25488,NILO,CUNDINAMARCA,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
NILO - CUNDINAMARCA,NILO CUNDINAMARCA,NILO CUNDINAMARCA,NILO,25488,NILO,CUNDINAMARCA,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
NILO CUNDINAMARCA,NILO CUNDINAMARCA,NILO CUNDINAMARCA,NILO,25488,NILO,CUNDINAMARCA,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
NILO- CUNDINAMARCA,NILO CUNDINAMARCA,NILO CUNDINAMARCA,NILO,25488,NILO,CUNDINAMARCA,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
NOBSA,NOBSA,NOBSA,NOBSA,15491,NOBSA,BOYACÁ,exact,100.00,AUTO_APROBADO,coincidencia exacta con municipio DANE unico,,,,,,,,,,,,
NOBSA BOYACA,NOBSA BOYACA,NOBSA BOYACA,NOBSA,15491,NOBSA,BOYACÁ,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
NOBSA- BOYACA,NOBSA BOYACA,NOBSA BOYACA,NOBSA,15491,NOBSA,BOYACÁ,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
NOCAIMA,NOCAIMA,NOCAIMA,NOCAIMA,25491,NOCAIMA,CUNDINAMARCA,exact,100.00,AUTO_APROBADO,coincidencia exacta con municipio DANE unico,,,,,,,,,,,,
NOCAIMA - CUNDINAMARCA,NOCAIMA CUNDINAMARCA,NOCAIMA CUNDINAMARCA,NOCAIMA,25491,NOCAIMA,CUNDINAMARCA,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
"NORCASIA , CALDAS",NORCASIA CALDAS,NORCASIA CALDAS,NORCASIA,17495,NORCASIA,CALDAS,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
NORCASIA CALDAS,NORCASIA CALDAS,NORCASIA CALDAS,NORCASIA,17495,NORCASIA,CALDAS,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
NORTE BOLÍVAR,NORTE BOLIVAR,NORTE BOLIVAR,NORTE,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,73504,ORTEGA,TOLIMA,72.73,85263,PORE,CASANARE,66.67,81220,CRAVO NORTE,ARAUCA,62.50
NUEVA GRANADA MAGDALENA,NUEVA GRANADA MAGDALENA,NUEVA GRANADA MAGDALENA,NUEVA GRANADA,47460,NUEVA GRANADA,MAGDALENA,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
NUEVA GRANADA-MAGDALENA,NUEVA GRANADA MAGDALENA,NUEVA GRANADA MAGDALENA,NUEVA GRANADA,47460,NUEVA GRANADA,MAGDALENA,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
NUEVO BOLIVAR,NUEVO BOLIVAR,NUEVO BOLIVAR,NUEVO,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,44378,HATONUEVO,LA GUAJIRA,71.43,8558,POLONUEVO,ATLÁNTICO,71.43,47745,SITIONUEVO,MAGDALENA,66.67
